source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.88,3427.3,2640.74,4737.75,786.56,1310.45,2097.01,0.2295,0.3824,0.4426,1.7941,224.15,0.0654,0.0473,2097.01,1310.45,786.56,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.89,3445.53,2654.9,4766.63,790.63,1321.1,2111.73,0.2295,0.3834,0.443,1.7954,221.55,0.0643,0.0465,2111.73,1321.1,790.63,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.9,3463.76,2669.06,4795.56,794.7,1331.8,2126.49,0.2294,0.3845,0.4434,1.7967,218.91,0.0632,0.0456,2126.49,1331.8,794.7,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.91,3481.99,2683.23,4824.52,798.76,1342.53,2141.29,0.2294,0.3856,0.4438,1.798,216.23,0.0621,0.0448,2141.29,1342.53,798.76,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.92,3500.22,2697.39,4853.17,802.83,1352.95,2155.78,0.2294,0.3865,0.4442,1.7992,213.86,0.0611,0.0441,2155.78,1352.95,802.83,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.93,3518.45,2711.55,4882.22,806.9,1363.77,2170.66,0.2293,0.3876,0.4446,1.8005,211.11,0.06,0.0432,2170.66,1363.77,806.9,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.94,3536.68,2725.72,4910.95,810.96,1374.27,2185.23,0.2293,0.3886,0.445,1.8017,208.66,0.059,0.0425,2185.23,1374.27,810.96,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.95,3554.91,2739.88,4939.71,815.03,1384.8,2199.83,0.2293,0.3895,0.4453,1.8029,206.18,0.058,0.0417,2199.83,1384.8,815.03,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.96,3573.14,2754.04,4968.16,819.1,1395.02,2214.11,0.2292,0.3904,0.4457,1.804,204.03,0.0571,0.0411,2214.11,1395.02,819.1,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.97,3591.37,2768.2,4996.99,823.17,1405.62,2228.79,0.2292,0.3914,0.446,1.8051,201.48,0.0561,0.0403,2228.79,1405.62,823.17,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.98,3609.6,2782.37,5025.5,827.23,1415.9,2243.14,0.2292,0.3923,0.4464,1.8062,199.25,0.0552,0.0396,2243.14,1415.9,827.23,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,1.99,3627.83,2796.53,5054.05,831.3,1426.22,2257.52,0.2291,0.3931,0.4467,1.8073,196.99,0.0543,0.039,2257.52,1426.22,831.3,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.0,3646.06,2810.69,5082.63,835.37,1436.57,2271.93,0.2291,0.394,0.447,1.8083,194.7,0.0534,0.0383,2271.93,1436.57,835.37,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.01,3664.29,2824.86,5110.87,839.43,1446.58,2286.02,0.2291,0.3948,0.4473,1.8093,192.74,0.0526,0.0377,2286.02,1446.58,839.43,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.02,3682.52,2839.02,5139.51,843.5,1456.99,2300.49,0.2291,0.3957,0.4476,1.8103,190.39,0.0517,0.037,2300.49,1456.99,843.5,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.03,3700.75,2853.18,5167.82,847.57,1467.07,2314.64,0.229,0.3964,0.4479,1.8112,188.37,0.0509,0.0365,2314.64,1467.07,847.57,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.04,3718.98,2867.34,5196.15,851.64,1477.17,2328.81,0.229,0.3972,0.4482,1.8122,186.32,0.0501,0.0359,2328.81,1477.17,851.64,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.05,3737.21,2881.51,5224.51,855.7,1487.3,2343.01,0.229,0.398,0.4485,1.8131,184.24,0.0493,0.0353,2343.01,1487.3,855.7,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.06,3755.44,2895.67,5252.91,859.77,1497.47,2357.23,0.2289,0.3987,0.4487,1.8141,182.14,0.0485,0.0347,2357.23,1497.47,859.77,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.07,3773.67,2909.83,5281.33,863.84,1507.66,2371.49,0.2289,0.3995,0.449,1.815,180.0,0.0477,0.0341,2371.49,1507.66,863.84,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.08,3791.9,2924.0,5309.4,867.9,1517.5,2385.4,0.2289,0.4002,0.4493,1.8158,178.22,0.047,0.0336,2385.4,1517.5,867.9,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.09,3810.13,2938.16,5337.87,871.97,1527.74,2399.72,0.2289,0.401,0.4496,1.8167,176.03,0.0462,0.033,2399.72,1527.74,871.97,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.1,3828.36,2952.32,5366.0,876.04,1537.64,2413.68,0.2288,0.4016,0.4498,1.8176,174.19,0.0455,0.0325,2413.68,1537.64,876.04,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.11,3846.59,2966.49,5394.15,880.1,1547.56,2427.66,0.2288,0.4023,0.4501,1.8184,172.33,0.0448,0.0319,2427.66,1547.56,880.1,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.12,3864.82,2980.65,5422.32,884.17,1557.5,2441.67,0.2288,0.403,0.4503,1.8192,170.44,0.0441,0.0314,2441.67,1557.5,884.17,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.13,3883.05,2994.81,5450.13,888.24,1567.08,2455.32,0.2287,0.4036,0.4505,1.8199,168.91,0.0435,0.031,2455.32,1567.08,888.24,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.14,3901.28,3008.97,5478.36,892.31,1577.08,2469.38,0.2287,0.4042,0.4508,1.8207,166.97,0.0428,0.0305,2469.38,1577.08,892.31,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.15,3919.51,3023.14,5506.22,896.37,1586.71,2483.08,0.2287,0.4048,0.451,1.8214,165.4,0.0422,0.03,2483.08,1586.71,896.37,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.16,3937.74,3037.3,5534.49,900.44,1596.75,2497.19,0.2287,0.4055,0.4512,1.8222,163.42,0.0415,0.0295,2497.19,1596.75,900.44,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.17,3955.98,3051.47,5562.41,904.51,1606.43,2510.94,0.2286,0.4061,0.4514,1.8229,161.8,0.0409,0.0291,2510.94,1606.43,904.51,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.18,3974.21,3065.63,5590.33,908.58,1616.12,2524.7,0.2286,0.4067,0.4516,1.8235,160.16,0.0403,0.0286,2524.7,1616.12,908.58,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.19,3992.44,3079.8,5618.28,912.64,1625.84,2538.48,0.2286,0.4072,0.4518,1.8242,158.5,0.0397,0.0282,2538.48,1625.84,912.64,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.2,4010.67,3088.42,5654.58,922.25,1643.91,2566.16,0.2299,0.4099,0.4538,1.8309,156.82,0.0391,0.0277,2566.16,1643.91,922.25,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.21,4028.9,3102.8,5681.92,926.1,1653.02,2579.12,0.2299,0.4103,0.4539,1.8312,155.52,0.0386,0.0274,2579.12,1653.02,926.1,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.22,4047.13,3117.18,5709.68,929.95,1662.55,2592.49,0.2298,0.4108,0.4541,1.8317,153.79,0.038,0.0269,2592.49,1662.55,929.95,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.23,4065.36,3131.56,5737.05,933.8,1671.69,2605.49,0.2297,0.4112,0.4542,1.832,152.45,0.0375,0.0266,2605.49,1671.69,933.8,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.24,4083.59,3145.94,5764.44,937.65,1680.85,2618.5,0.2296,0.4116,0.4543,1.8323,151.09,0.037,0.0262,2618.5,1680.85,937.65,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.25,4101.82,3160.32,5792.26,941.5,1690.44,2631.94,0.2295,0.4121,0.4544,1.8328,149.31,0.0364,0.0258,2631.94,1690.44,941.5,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.26,4120.05,3174.71,5819.7,945.34,1699.65,2644.99,0.2294,0.4125,0.4545,1.8331,147.91,0.0359,0.0254,2644.99,1699.65,945.34,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.27,4138.28,3189.09,5847.14,949.19,1708.86,2658.06,0.2294,0.4129,0.4546,1.8335,146.5,0.0354,0.0251,2658.06,1708.86,949.19,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.28,4156.51,3203.47,5874.2,953.04,1717.69,2670.73,0.2293,0.4133,0.4547,1.8337,145.48,0.035,0.0248,2670.73,1717.69,953.04,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.29,4174.74,3217.85,5901.68,956.89,1726.94,2683.83,0.2292,0.4137,0.4548,1.834,144.03,0.0345,0.0244,2683.83,1726.94,956.89,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.3,4192.97,3232.23,5929.18,960.74,1736.21,2696.95,0.2291,0.4141,0.4549,1.8344,142.56,0.034,0.024,2696.95,1736.21,960.74,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.31,4211.2,3246.61,5956.28,964.59,1745.08,2709.67,0.2291,0.4144,0.4549,1.8346,141.5,0.0336,0.0238,2709.67,1745.08,964.59,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.32,4229.43,3260.99,5983.82,968.44,1754.39,2722.83,0.229,0.4148,0.455,1.835,139.99,0.0331,0.0234,2722.83,1754.39,968.44,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.33,4247.66,3275.37,6010.95,972.29,1763.29,2735.58,0.2289,0.4151,0.4551,1.8352,138.9,0.0327,0.0231,2735.58,1763.29,972.29,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.34,4265.89,3289.75,6038.09,976.14,1772.2,2748.34,0.2288,0.4154,0.4552,1.8354,137.79,0.0323,0.0228,2748.34,1772.2,976.14,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.35,4284.12,3304.13,6065.25,979.99,1781.13,2761.12,0.2287,0.4158,0.4552,1.8357,136.66,0.0319,0.0225,2761.12,1781.13,979.99,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.36,4302.35,3318.51,6092.43,983.84,1790.08,2773.91,0.2287,0.4161,0.4553,1.8359,135.52,0.0315,0.0222,2773.91,1790.08,983.84,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.37,4320.58,3332.9,6119.62,987.68,1799.04,2786.72,0.2286,0.4164,0.4554,1.8361,134.37,0.0311,0.022,2786.72,1799.04,987.68,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.38,4338.81,3347.28,6146.82,991.53,1808.01,2799.54,0.2285,0.4167,0.4554,1.8364,133.2,0.0307,0.0217,2799.54,1808.01,991.53,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.39,4357.04,3361.66,6174.04,995.38,1817.0,2812.38,0.2285,0.417,0.4555,1.8366,132.02,0.0303,0.0214,2812.38,1817.0,995.38,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.4,4375.27,3376.04,6201.27,999.23,1826.0,2825.23,0.2284,0.4173,0.4556,1.8368,130.82,0.0299,0.0211,2825.23,1826.0,999.23,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.41,4393.5,3390.42,6228.08,1003.08,1834.58,2837.66,0.2283,0.4176,0.4556,1.837,130.05,0.0296,0.0209,2837.66,1834.58,1003.08,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.42,4411.73,3404.8,6255.34,1006.93,1843.61,2850.54,0.2282,0.4179,0.4557,1.8372,128.82,0.0292,0.0206,2850.54,1843.61,1006.93,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.43,4429.96,3419.18,6282.17,1010.78,1852.21,2862.99,0.2282,0.4181,0.4557,1.8373,128.03,0.0289,0.0204,2862.99,1852.21,1010.78,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.44,4448.19,3433.56,6309.01,1014.63,1860.82,2875.45,0.2281,0.4183,0.4558,1.8375,127.22,0.0286,0.0202,2875.45,1860.82,1014.63,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.45,4466.42,3447.94,6336.31,1018.48,1869.89,2888.37,0.228,0.4187,0.4558,1.8377,125.95,0.0282,0.0199,2888.37,1869.89,1018.48,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.46,4484.65,3462.32,6363.18,1022.33,1878.53,2900.85,0.228,0.4189,0.4559,1.8378,125.12,0.0279,0.0197,2900.85,1878.53,1022.33,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.47,4502.88,3476.7,6390.05,1026.18,1887.17,2913.35,0.2279,0.4191,0.4559,1.838,124.28,0.0276,0.0194,2913.35,1887.17,1026.18,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.48,4521.11,3491.08,6416.94,1030.03,1895.83,2925.86,0.2278,0.4193,0.456,1.8381,123.43,0.0273,0.0192,2925.86,1895.83,1030.03,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.49,4539.34,3505.47,6443.84,1033.87,1904.5,2938.37,0.2278,0.4196,0.456,1.8382,122.56,0.027,0.019,2938.37,1904.5,1033.87,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.5,4557.57,3519.85,6470.75,1037.72,1913.18,2950.9,0.2277,0.4198,0.456,1.8384,121.69,0.0267,0.0188,2950.9,1913.18,1037.72,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.51,4575.81,3534.24,6497.68,1041.57,1921.87,2963.45,0.2276,0.42,0.4561,1.8385,120.8,0.0264,0.0186,2963.45,1921.87,1041.57,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.52,4594.04,3548.62,6524.16,1045.42,1930.12,2975.54,0.2276,0.4201,0.4561,1.8385,120.36,0.0262,0.0184,2975.54,1930.12,1045.42,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.53,4612.27,3563.0,6551.1,1049.27,1938.83,2988.1,0.2275,0.4204,0.4561,1.8386,119.46,0.0259,0.0182,2988.1,1938.83,1049.27,8,26,37,ok,
mon-entreprise,api/v1/evaluate,cadre__alsace_moselle__standard,Cadre · Alsace-Moselle · AT/MP standard,Executive · Alsace-Moselle · Standard AT/MP,cadre,alsace_moselle,standard,salarié . cotisations . exonérations . RGDU,2.54,4630.5,3577.38,6577.59,1053.12,1947.09,3000.21,0.2274,0.4205,0.4561,1.8387,119.0,0.0257,0.0181,3000.21,1947.09,1053.12,8,26,37,ok,
